age_group,acetaminophen,acetaminophen_intensity,ibuprofen,ibuprofen_intensity,dextromethorphan,dextromethorphan_intensity,guaifenesin,guaifenesin_intensity,phenylephrine,phenylephrine_intensity,chlorpheniramine,chlorpheniramine_intensity,n_actives,total_intensity,suitability_score,is_safe
teen,1,0.04641075737245548,0,0.0,0,0.0,1,0.48056650840379966,1,0.09947276301301955,1,0.6794170668323208,4,1.3058670956215956,0.8113999136624174,1
senior,0,0.0,0,0.0,1,0.8969816750028611,0,0.0,1,0.9742614333044638,1,0.4189920626736898,3,2.2902351709810147,0.797724969656654,1
child,1,0.5988736374111326,1,0.767722666862656,0,0.0,1,0.19871625516262348,0,0.0,0,0.0,3,1.5653125594364123,0.8989080835102394,1
child,1,0.30760669659944995,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.30760669659944995,0.7350397679491396,1
adult,1,0.26247498874634556,0,0.0,1,0.004854049660309223,1,0.6626116267599278,0,0.0,1,0.2278082365201639,4,1.1577489016867464,0.8074962715830546,1
adult,1,0.9558386920694534,0,0.0,1,0.42299162356208486,0,0.0,1,0.363185153404318,1,0.34250287185677997,4,2.084518340892636,0.8742018834868448,1
senior,0,0.0,1,0.524593304936191,0,0.0,0,0.0,0,0.0,1,0.7786148988081875,2,1.3032082037443784,0.829969541404056,1
child,1,0.5647414702258063,0,0.0,1,0.18611648898836686,1,0.32606354188468767,1,0.25948023782365137,0,0.0,4,1.3364017389225122,0.742019087673861,1
adult,1,0.5342487712778687,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5342487712778687,0.7422912760795336,1
adult,0,0.0,1,0.7878889733814052,1,0.6293824750218888,1,0.5319429684177485,1,0.16040617894246456,0,0.0,4,2.109620595763507,0.8529788173656228,1
child,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6145968488806505,1
teen,1,0.512901319670872,1,0.22179563692531734,0,0.0,0,0.0,1,0.9664370001161076,1,0.49670122547794926,4,2.1978351821902464,0.8067361127703894,1
adult,1,0.3814171167982614,1,0.9565002703835227,1,0.1216593012427356,1,0.007605942404910526,1,0.9455531526323568,0,0.0,5,2.412735783461787,0.805603330400517,1
child,0,0.0,1,0.3020780206881899,0,0.0,1,0.7698211960507673,0,0.0,1,0.7083280390461545,3,1.7802272557851118,0.879934717571068,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5132609293198903,0,0.0,1,0.5132609293198903,0.8078247671693976,1
senior,0,0.0,0,0.0,1,0.12997641454162312,0,0.0,1,0.4808730364471302,1,0.49072420304674735,3,1.1015736540355006,0.830883765723968,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.7710483076462362,1
child,1,0.2193336397516209,1,0.6427227364098377,1,0.6201965219190028,0,0.0,1,0.38939652523867185,1,0.3448771018434337,5,2.2165265251625668,0.6207279153211351,1
adult,1,0.2052940310697714,0,0.0,1,0.6113062440830782,1,0.16954118826787912,0,0.0,1,0.5461267389481188,4,1.5322682023688476,0.8872480264453293,1
senior,0,0.0,0,0.0,1,0.8915260405347274,0,0.0,0,0.0,0,0.0,1,0.8915260405347274,0.7626692857206612,1
senior,1,0.6999954827183268,1,0.5728061682160647,1,0.5583524601716019,0,0.0,1,0.058709561417972234,0,0.0,4,1.8898636725239657,0.7335661670173033,1
adult,1,0.8818430630548021,1,0.8799036868291743,0,0.0,0,0.0,0,0.0,0,0.0,2,1.7617467498839763,0.8716883557955432,1
adult,0,0.0,0,0.0,1,0.268776666117133,1,0.7202250575885525,1,0.8572715932483188,0,0.0,3,1.8462733169540044,1.0,1
senior,1,0.9279675351598897,0,0.0,0,0.0,1,0.6458924230391818,0,0.0,0,0.0,2,1.5738599581990715,0.7876934113970149,1
senior,1,0.48571561283404463,1,0.24365741647236272,1,0.7278321022419013,0,0.0,0,0.0,1,0.17788715200625038,4,1.6350922835545592,0.822496287268308,1
teen,0,0.0,0,0.0,1,0.4558681733886898,0,0.0,0,0.0,1,0.48322496272685367,2,0.9390931361155435,0.905916069639636,1
teen,0,0.0,1,0.22920450856041485,0,0.0,1,0.09058693814850605,0,0.0,0,0.0,2,0.3197914467089209,0.8697016786435038,1
senior,1,0.33192667415197996,1,0.45686999228243974,0,0.0,1,0.4761675213822847,1,0.7150628697459613,1,0.06608694615630362,5,2.0461140037189693,0.7068308067612482,1
adult,0,0.0,0,0.0,1,0.546483187670268,1,0.9577502602164797,1,0.3851843403150389,0,0.0,3,1.8894177882017869,0.9641947439688962,1
child,0,0.0,1,0.3385815798379104,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3385815798379104,0.690015929801067,1
adult,1,0.716350330405344,1,0.8724191949920063,1,0.49956704280322906,0,0.0,1,0.5734515002165353,0,0.0,4,2.6617880684171142,0.7888678216895045,1
adult,1,0.12361405161206929,1,0.39555125629955123,0,0.0,0,0.0,1,0.376313864626893,1,0.17438150865115198,4,1.0698606811896654,0.8842390268932241,1
teen,1,0.7847808578989094,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7847808578989094,0.7736162817272395,1
teen,0,0.0,1,0.8338693670843929,1,0.7804644496050152,0,0.0,1,0.9338830098480059,0,0.0,3,2.5482168265374137,0.8435493896445334,1
teen,1,0.10091236603434262,0,0.0,1,0.3553416960997985,1,0.7484330202239075,0,0.0,0,0.0,3,1.2046870823580487,0.907281585749382,1
senior,1,0.09783928644943185,0,0.0,1,0.2473001951260001,1,0.22373703330014172,0,0.0,0,0.0,3,0.5688765148755737,0.8833834253451137,1
senior,1,0.19881214653295043,1,0.15965347962416376,1,0.10882755037683434,0,0.0,0,0.0,0,0.0,3,0.46729317653394853,0.9679893724660639,1
adult,0,0.0,0,0.0,0,0.0,1,0.4172348849848966,0,0.0,1,0.846885915233297,2,1.2641208002181936,0.9253946451385578,1
adult,0,0.0,0,0.0,1,0.2842181976143757,1,0.3373531182184929,0,0.0,1,0.6497452881182326,3,1.2713166039511012,1.0,1
child,1,0.48554199805410736,0,0.0,1,0.30641347413699116,0,0.0,1,0.01408309371653882,1,0.47773496972407015,4,1.2837735356317075,0.652816612786024,1
adult,1,0.8531684871920532,0,0.0,1,0.9865118241393673,1,0.9994553555633716,0,0.0,1,0.4581646747756928,4,3.297300341670485,0.7065182786864058,1
adult,1,0.14223198707676998,0,0.0,1,0.45085924181427117,1,0.8821445085241728,0,0.0,1,0.09230635121863329,4,1.5675420886338471,0.8807929683525089,1
teen,0,0.0,0,0.0,1,0.39406850297844365,0,0.0,0,0.0,1,0.5526207306152094,2,0.9466892335936531,0.8388851313579313,1
teen,1,0.5488865852183967,1,0.5526784898397767,1,0.14852684201093724,0,0.0,1,0.40713329492957884,0,0.0,4,1.6572252119986897,0.840288078906649,1
teen,1,0.736824823162222,1,0.022464395124020764,0,0.0,0,0.0,1,0.7398488303822631,0,0.0,3,1.499138048668506,0.9476644700144008,1
teen,1,0.3419464268291038,0,0.0,1,0.9204882570475258,1,0.11347307358212466,1,0.5531707458615884,1,0.7684642218107566,5,2.697542725131099,0.6225113230556647,1
teen,0,0.0,1,0.24906082998804335,1,0.12791884322081482,0,0.0,0,0.0,1,0.9640092242149197,3,1.3409888974237778,0.9657166935494285,1
child,1,0.028592989186067452,1,0.6489127582662149,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6775057474522823,0.7724065233684588,1
child,1,0.1161059090769796,1,0.5602874019179659,1,0.5791980861492706,0,0.0,1,0.21911098645339944,0,0.0,4,1.4747023835976156,0.8290979683447497,1
child,1,0.37499561196183173,0,0.0,1,0.2813276118212862,0,0.0,1,0.18057976299842238,0,0.0,3,0.8369029867815403,0.9057532212023474,1
teen,1,0.48125474111512123,1,0.32430033707078787,1,0.07189544250668345,1,0.6161498555450444,0,0.0,0,0.0,4,1.4936003762376369,0.7155370451372394,1
senior,0,0.0,0,0.0,0,0.0,1,0.5706032865588564,0,0.0,0,0.0,1,0.5706032865588564,0.6450497712839341,1
teen,1,0.8249882491273057,0,0.0,0,0.0,1,0.2830570448815093,0,0.0,0,0.0,2,1.108045294008815,0.820629642281289,1
teen,0,0.0,0,0.0,1,0.6541008241559572,0,0.0,1,0.7684581360775351,0,0.0,2,1.4225589602334923,0.7990357638943882,1
child,1,0.5963974778466019,1,0.28482707799248863,1,0.0792482214502761,1,0.882657404147967,0,0.0,1,0.32690240984227936,5,2.170032591279613,0.5811880637927546,1
teen,0,0.0,0,0.0,1,0.9611372668507219,0,0.0,1,0.3727754800839117,0,0.0,2,1.3339127469346335,0.8174407024764356,1
child,0,0.0,0,0.0,1,0.22974582125291987,0,0.0,1,0.7939761534038167,0,0.0,2,1.0237219746567365,0.7666914991012065,1
teen,1,0.21716371228567544,0,0.0,0,0.0,0,0.0,1,0.6393232162537876,0,0.0,2,0.8564869285394631,0.8641901786726314,1
adult,0,0.0,1,0.28877485536310366,1,0.5584134575069153,0,0.0,0,0.0,0,0.0,2,0.847188312870019,0.9913189866221915,1
senior,1,0.43434601513412974,1,0.8656972300440265,1,0.05741318658061345,1,0.37824995210065515,0,0.0,1,0.577200328609161,5,2.312906712468586,0.6212996525819179,1
senior,0,0.0,1,0.1158410767521626,0,0.0,0,0.0,1,0.6096009501706493,0,0.0,2,0.7254420269228119,0.8188978604479635,1
child,1,0.27874893915616095,0,0.0,0,0.0,1,0.3769508317791911,1,0.8894657884543465,0,0.0,3,1.5451655593896985,0.8356566391805735,1
adult,1,0.4270299601242763,0,0.0,1,0.9913493264640396,0,0.0,1,0.69642335008227,1,0.3091903628143535,4,2.4239929994849394,0.8170015091321348,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2797773164612656,1,0.2797773164612656,0.7264324495746413,1
child,1,0.1330692818300303,1,0.37784358350413727,1,0.5561393692037765,1,0.5429735076666862,0,0.0,1,0.20391540259003516,5,1.8139411447946654,0.5622574609031887,1
teen,0,0.0,0,0.0,0,0.0,1,0.7164900400915389,0,0.0,1,0.9126090028735067,2,1.6290990429650456,0.8797477838964074,1
teen,0,0.0,0,0.0,0,0.0,1,0.7048332717989113,0,0.0,1,0.5303470742487283,2,1.2351803460476396,0.8278412491675393,1
adult,0,0.0,1,0.936834955623053,1,0.792139449899456,0,0.0,0,0.0,1,0.10603121880963773,3,1.8350056243321466,0.8966514861181744,1
senior,1,0.47427149892779785,0,0.0,0,0.0,1,0.05826264379013413,0,0.0,1,0.1613536147995316,3,0.6938877575174636,0.9329438439564476,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6293483135759159,1
child,0,0.0,0,0.0,1,0.7044636386962654,1,0.04615933637427061,0,0.0,0,0.0,2,0.750622975070536,0.7837235507937709,1
teen,1,0.7778873625609608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.7778873625609608,0.7902886123511803,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6618506830603913,1
senior,0,0.0,0,0.0,0,0.0,1,0.5615604232166521,1,0.40787318271945494,0,0.0,2,0.9694336059361071,0.8679273621732444,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,1,0.46430138683807953,1,0.3134299530753777,2,0.7777313399134572,0.787841561711664,1
child,0,0.0,0,0.0,0,0.0,1,0.5042619589640622,1,0.5762961021271007,0,0.0,2,1.080558061091163,0.7266018316829157,1
adult,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5952363126089726,1,0.8536654489735832,2,1.448901761582556,0.9909405992778095,1
adult,0,0.0,0,0.0,1,0.48683754890931763,1,0.13232529928382364,1,0.15802199926187488,0,0.0,3,0.7771848474550161,1.0,1
teen,0,0.0,1,0.18787906008885902,1,0.3617273806498076,0,0.0,1,0.035158765564718863,1,0.4240689587427767,4,1.0088341650461623,0.846655345127578,1
child,0,0.0,0,0.0,1,0.7283658190600154,0,0.0,0,0.0,0,0.0,1,0.7283658190600154,0.7221832253165074,1
adult,0,0.0,0,0.0,0,0.0,1,0.8597138429172738,0,0.0,0,0.0,1,0.8597138429172738,0.8511296810604179,1
adult,1,0.11421931853818779,0,0.0,0,0.0,1,0.619674633517335,0,0.0,0,0.0,2,0.7338939520555228,0.8450399760737531,1
teen,1,0.05536455295769016,0,0.0,0,0.0,1,0.9529527133201388,0,0.0,0,0.0,2,1.008317266277829,0.8804979876081749,1
child,0,0.0,1,0.48369329111319537,0,0.0,1,0.4816629167892196,0,0.0,0,0.0,2,0.9653562079024149,0.7411527075547055,1
adult,1,0.7840497799188944,0,0.0,1,0.6633361314215694,1,0.7297051599514306,1,0.915657123814312,0,0.0,4,3.092748195106206,0.8311101168098759,1
senior,1,0.17853916183849006,1,0.1379507777499266,1,0.3581786847954833,1,0.14562484292092892,1,0.7712806990746313,1,0.11388207143297768,6,1.7054562378124376,0.6329968500277966,1
senior,1,0.7714864611358258,0,0.0,1,0.9892887341097026,1,0.5796904820577532,1,0.9534025706092286,0,0.0,4,3.29386824791251,0.6552231831946865,1
teen,0,0.0,1,0.8568368287648891,0,0.0,0,0.0,1,0.249399774546044,1,0.46778095704652545,3,1.5740175603574587,0.9190283968102347,1
teen,1,0.9905363395376637,0,0.0,1,0.6708274035428621,0,0.0,1,0.5075418027291146,1,0.461889265705272,4,2.630794811514912,0.7825608765526871,1
teen,0,0.0,1,0.18489431268417866,1,0.09956472198247723,0,0.0,0,0.0,0,0.0,2,0.2844590346666559,0.8380918319995452,1
teen,1,0.7371867738230871,0,0.0,1,0.833978482433227,1,0.964955083811255,0,0.0,0,0.0,3,2.536120340067569,0.850900954716037,1
adult,0,0.0,0,0.0,0,0.0,1,0.0024902497151594316,0,0.0,0,0.0,1,0.0024902497151594316,0.7889283564270793,1
child,0,0.0,0,0.0,0,0.0,1,0.22435807265285412,0,0.0,0,0.0,1,0.22435807265285412,0.5989859402646909,1
teen,0,0.0,0,0.0,0,0.0,1,0.45059722483653586,1,0.009818749254222658,0,0.0,2,0.4604159740907585,0.9173289870071049,1
teen,1,0.4603067520048578,0,0.0,0,0.0,0,0.0,1,0.7284597916437772,1,0.6802567497556041,3,1.869023293404239,0.9476716460832002,1
adult,1,0.4026602542386569,0,0.0,0,0.0,1,0.6232894655554555,1,0.02641159006167404,0,0.0,3,1.0523613098557867,0.9708146740811913,1
teen,0,0.0,1,0.33686941510080726,0,0.0,0,0.0,0,0.0,0,0.0,1,0.33686941510080726,0.7985116879630925,1
teen,0,0.0,1,0.5152496414017342,0,0.0,1,0.44830720117718403,0,0.0,0,0.0,2,0.9635568425789183,0.8837840464799469,1
child,1,0.5621284670341204,0,0.0,0,0.0,1,0.29245244859804487,1,0.8324567399534445,1,0.22685925906113424,4,1.9138969146467442,0.7572560483829516,1
senior,1,0.6933502141503236,1,0.9623026091727332,1,0.6531394298542991,1,0.8393031678567484,1,0.22450582952108145,0,0.0,5,3.3726012505551854,0.6304344915431936,1
teen,1,0.29896625870661053,1,0.6850472321181446,0,0.0,0,0.0,0,0.0,0,0.0,2,0.9840134908247551,0.8904480130445984,1
adult,1,0.7800142710819632,0,0.0,1,0.6447552983037697,0,0.0,0,0.0,0,0.0,2,1.4247695693857327,0.9111354192618623,1
child,0,0.0,0,0.0,1,0.7324323243365031,1,0.33901882868541733,1,0.249714861274817,1,0.18007320224021606,4,1.5012392165369535,0.7470080967604679,1
adult,0,0.0,1,0.3001462921487036,0,0.0,0,0.0,0,0.0,1,0.49423051384683925,2,0.7943768059955428,0.9077149216839445,1
child,0,0.0,1,0.010287123730268855,1,0.31523961871428297,0,0.0,0,0.0,1,0.624312328857897,3,0.9498390713024488,0.8644624162489524,1
child,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.5427793863837947,1
teen,1,0.15812626936165153,0,0.0,1,0.4727189846539043,1,0.8447504583935341,1,0.090622444862275,0,0.0,4,1.566218157271365,0.8477318651334952,1
teen,0,0.0,1,0.05163147624388287,1,0.18633824747458982,0,0.0,1,0.6520295261730977,0,0.0,3,0.8899992498915704,0.9736630368768481,1
teen,0,0.0,0,0.0,0,0.0,1,0.7014581977935386,0,0.0,1,0.940852808077355,2,1.6423110058708936,0.7802226296358079,1
senior,0,0.0,1,0.11049158828197603,1,0.3191110427212267,0,0.0,0,0.0,0,0.0,2,0.42960263100320273,0.7697140696152991,1
senior,0,0.0,0,0.0,1,0.19575872389883653,0,0.0,1,0.8902360360435841,1,0.5254243760424689,3,1.6114191359848897,0.8587155653448304,1
adult,1,0.8646693217305892,1,0.3646345993933149,0,0.0,0,0.0,1,0.8822882112408363,0,0.0,3,2.1115921323647404,1.0,1
teen,0,0.0,1,0.07799109934837112,1,0.24378646606711019,1,0.2911148385789104,1,0.8421963500525153,0,0.0,4,1.455088754046907,0.8339400430067386,1
senior,0,0.0,1,0.03257990579697656,0,0.0,1,0.42099467679452107,1,0.9805651844916655,0,0.0,3,1.4341397670831633,0.9034648158678207,1
teen,1,0.9052848799681018,0,0.0,0,0.0,0,0.0,1,0.3640297563026912,1,0.09242179725310362,3,1.3617364335238966,0.932418615300182,1
senior,0,0.0,1,0.35972714539037554,1,0.6268174789780762,0,0.0,0,0.0,0,0.0,2,0.9865446243684517,0.7418836325381489,1
senior,0,0.0,0,0.0,1,0.2848345082254141,0,0.0,0,0.0,0,0.0,1,0.2848345082254141,0.7689329163588378,1
child,1,0.3902233199791548,0,0.0,0,0.0,0,0.0,1,0.24743877549840987,0,0.0,2,0.6376620954775647,0.7131046354469612,1
teen,0,0.0,0,0.0,0,0.0,1,0.6355657214479994,0,0.0,1,0.876449478222298,2,1.5120151996702975,0.8814051236886491,1
teen,1,0.36418664913562826,1,0.2102051350715689,1,0.6804275785504336,1,0.6147148266634199,1,0.3439904136127543,1,0.38613739188723717,6,2.5996619949210418,0.47778964810033697,1
senior,1,0.9959612833537467,1,0.8421562851234399,1,0.4459504785093634,0,0.0,1,0.21373805887736863,1,0.31655767132105406,5,2.8143637771849725,0.6162965553033073,1
teen,0,0.0,0,0.0,0,0.0,1,0.9969496013841586,1,0.7823484017424763,1,0.883187338154014,3,2.662485341280649,0.8270277457308882,1
senior,0,0.0,1,0.34882346203654435,0,0.0,1,0.8869538267682863,1,0.5244987718426873,1,0.35640005591802637,4,2.1166761165655443,0.7757348717584983,1
teen,1,0.074548133242472,0,0.0,0,0.0,1,0.18980205063187172,0,0.0,0,0.0,2,0.2643501838743437,0.8579490960024345,1
child,0,0.0,1,0.8180922208262943,1,0.5069300216955018,1,0.432042923783145,0,0.0,0,0.0,3,1.7570651663049413,0.7365494832127139,1
teen,1,0.9399395165335463,1,0.0005993434652520335,1,0.09744178991632224,0,0.0,1,0.8918380263370524,1,0.3737318936419265,5,2.3035505698940995,0.6082551131113789,1
child,0,0.0,0,0.0,1,0.30123786765961214,1,0.3298197962263494,0,0.0,0,0.0,2,0.6310576638859615,0.7241134730553174,1
adult,1,0.36156174528279905,0,0.0,0,0.0,1,0.8823714639961642,0,0.0,0,0.0,2,1.2439332092789632,0.8489247687148469,1
teen,1,0.9575321883179834,0,0.0,1,0.7077110837627894,0,0.0,1,0.24944949025262564,0,0.0,3,1.9146927623333985,0.8934388706504799,1
teen,1,0.861856877663604,1,0.7707160337624946,0,0.0,0,0.0,0,0.0,1,0.7812412411836712,3,2.41381415260977,0.8755930217829461,1
teen,0,0.0,1,0.14630316530237675,1,0.7278810953151751,0,0.0,0,0.0,0,0.0,2,0.8741842606175518,0.8624726667750802,1
child,0,0.0,0,0.0,1,0.5588780774416781,0,0.0,1,0.42553398514497454,0,0.0,2,0.9844120625866526,0.7528667219805598,1
teen,0,0.0,1,0.3116979579706556,1,0.8047890255325245,0,0.0,1,0.520626225223251,0,0.0,3,1.637113208726431,0.9759768777837631,1
teen,1,0.8095822077385403,0,0.0,1,0.7287893011819778,0,0.0,0,0.0,0,0.0,2,1.538371508920518,0.8143495477116313,1
senior,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.6958870963696812,1
adult,1,0.2815109354140355,1,0.2704955719848776,0,0.0,1,0.6938660512314463,0,0.0,0,0.0,3,1.2458725586303594,1.0,1
child,0,0.0,0,0.0,1,0.8613797674985099,0,0.0,1,0.2419253663270975,0,0.0,2,1.1033051338256072,0.7763867416039907,1
senior,0,0.0,1,0.6539174876584376,0,0.0,0,0.0,1,0.40268321576844446,1,0.1364963194473704,3,1.1930970228742526,0.9560646046514328,1
child,0,0.0,1,0.7931604558299267,0,0.0,0,0.0,1,0.8784615804133973,1,0.7768117894123873,3,2.4484338256557114,0.7453346961442473,1
senior,1,0.8010983600506613,1,0.747034520804418,1,0.1675730811988183,1,0.9184820837426092,1,0.7152655258364782,1,0.5570782807973844,6,3.906531852430369,0.6115315463983294,1
adult,1,0.9730969676234474,1,0.6135848681539653,0,0.0,0,0.0,0,0.0,1,0.6601129217710511,3,2.2467947575484635,0.9765020101288403,1
senior,0,0.0,0,0.0,1,0.2682083501165361,0,0.0,1,0.3741795988837232,0,0.0,2,0.6423879490002593,0.759179231837237,1
child,1,0.315359620611677,1,0.19460683306505477,1,0.23863014230148416,1,0.5396517515013247,1,0.5459786374828468,1,0.10841510726379011,6,1.9426420922261776,0.4989288262074035,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9349360171076313,0,0.0,1,0.9349360171076313,0.7187567004606932,1
teen,1,0.27274682578122067,0,0.0,0,0.0,0,0.0,1,0.85847163057823,1,0.6753175158152112,3,1.8065359721746619,0.9470894042694384,1
adult,1,0.6627911215994915,1,0.5022178396013204,1,0.1821930389468579,0,0.0,0,0.0,0,0.0,3,1.3472020001476697,1.0,1
child,0,0.0,1,0.9871477872377132,1,0.27142649110323447,0,0.0,1,0.06882082395719868,1,0.21205670815291744,4,1.539451810451064,0.6881425574288343,1
child,0,0.0,1,0.295213708045032,1,0.8367960287505652,0,0.0,1,0.38054721463090235,0,0.0,3,1.5125569514264996,0.8742642853554204,1
child,0,0.0,0,0.0,1,0.7866528769516624,0,0.0,0,0.0,1,0.9561749703566985,2,1.742827847308361,0.7200332703836472,1
adult,0,0.0,1,0.6697131272182246,1,0.6331253976321679,1,0.9132140491117435,1,0.5509999499908179,1,0.7270892034956035,5,3.4941417274485573,0.7463609742205556,1
teen,1,0.05100414838744938,0,0.0,0,0.0,1,0.7310063143667787,1,0.6566047653844926,1,0.8754349914981795,4,2.3140502196369,0.7712084693687213,1
senior,1,0.04993615982387678,1,0.41591269183811963,0,0.0,1,0.5934440549937485,1,0.983059259998387,1,0.5732666024437892,5,2.615618769097921,0.681877580944269,1
adult,1,0.5517825483693102,1,0.24431745391101178,0,0.0,0,0.0,1,0.6692050193309387,0,0.0,3,1.4653050216112606,0.9348271750466511,1
senior,1,0.1777662522056952,0,0.0,1,0.5748883614055087,1,0.28116322745783373,0,0.0,0,0.0,3,1.0338178410690375,0.956758613425389,1
teen,0,0.0,1,0.18968813781153326,0,0.0,0,0.0,1,0.6166826471264567,0,0.0,2,0.80637078493799,0.8321924992673488,1
adult,0,0.0,0,0.0,1,0.019499810646455673,1,0.10840056933561537,0,0.0,1,0.6689805983396326,3,0.7968809783217037,0.9929654169889719,1
teen,1,0.5816071375969297,1,0.6842537018191657,1,0.03431220609544561,0,0.0,0,0.0,0,0.0,3,1.3001730455115408,0.9655819674266459,1
senior,1,0.05554774960666953,0,0.0,1,0.5265094473286498,1,0.6316640787232877,0,0.0,0,0.0,3,1.213721275658607,0.8834818892083333,1
child,1,0.9400000286295577,0,0.0,0,0.0,1,0.7912050418139023,0,0.0,0,0.0,2,1.73120507044346,0.7453829311652937,1
child,1,0.12313838541282829,1,0.13443541669752146,1,0.5546253736094483,1,0.05660408746888357,1,0.030553689848095145,1,0.7080004322086818,6,1.6073573852454586,0.46921376277595056,1
senior,0,0.0,1,0.5214362696736691,0,0.0,1,0.16543842977506118,0,0.0,0,0.0,2,0.6868746994487303,0.8130082226356306,1
child,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14766776036435159,0,0.0,1,0.14766776036435159,0.7066488322361065,1
senior,1,0.8280158862261121,1,0.7356473469800512,0,0.0,1,0.7328379394566631,0,0.0,0,0.0,3,2.2965011726628264,0.849241241983237,1
adult,0,0.0,0,0.0,0,0.0,1,0.09831247691515521,1,0.1611644070137771,1,0.9676340091160405,3,1.2271108930449728,0.9696507539679164,1
adult,1,0.6696470869545915,1,0.19767014237941105,1,0.2528614267182052,1,0.29033364218749536,1,0.27985848894980225,0,0.0,5,1.6903707871895053,0.7539821635560287,1
adult,0,0.0,1,0.32734134378212476,1,0.14139645403028978,0,0.0,0,0.0,1,0.1447056365224192,3,0.6134434343348337,0.9918947350973449,1
child,0,0.0,0,0.0,0,0.0,1,0.6004991066830422,0,0.0,1,0.7270569585206319,2,1.327556065203674,0.7501853284507858,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8154355554821633,1,0.8154355554821633,0.7482638310732009,1
child,1,0.15941333650085454,1,0.19837498572782364,1,0.0438764676736223,1,0.07938326125209516,1,0.5078336458377636,1,0.6532012110678593,6,1.6420829080600186,0.510725115301475,1
child,1,0.41423249960356623,1,0.957030094832135,0,0.0,0,0.0,1,0.7437725636186115,0,0.0,3,2.115035158054313,0.7946562235609014,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.45748438413281867,1,0.45748438413281867,0.7472711808381782,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,1,0.8033688218009676,1,0.2280717469232728,2,1.0314405687242405,0.878380049289874,1
teen,1,0.6848500086304599,0,0.0,0,0.0,1,0.9945284671372207,0,0.0,1,0.6027872472911726,3,2.2821657230588532,0.8703543574270877,1
teen,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.698325714437423,1
child,0,0.0,1,0.9014688633485693,1,0.2598774653666299,1,0.04702270883841464,0,0.0,0,0.0,3,1.2083690375536138,0.8902396114606069,1
senior,0,0.0,0,0.0,1,0.9418662092665292,1,0.7080082743663026,0,0.0,0,0.0,2,1.6498744836328318,0.8022989069269014,1
adult,0,0.0,0,0.0,0,0.0,1,0.6168131184174169,1,0.7674258536247838,0,0.0,2,1.3842389720422008,0.8737884485894369,1
senior,1,0.6649885753298778,0,0.0,1,0.41964132882542826,0,0.0,0,0.0,0,0.0,2,1.084629904155306,0.720021797377401,1
child,0,0.0,1,0.30556190147449425,0,0.0,1,0.053727196340420225,1,0.14825736787870547,1,0.8202858691805193,4,1.3278323348741392,0.7664390413935639,1
teen,0,0.0,1,0.5153065376176859,1,0.5841944224829134,0,0.0,0,0.0,1,0.7237185899008688,3,1.8232195500014683,0.8817045483439281,1
adult,0,0.0,1,0.33340367099989554,1,0.8303983484675677,1,0.15984168052444658,0,0.0,0,0.0,3,1.32364369999191,0.9479876070334661,1
adult,0,0.0,1,0.18076907552865562,1,0.1806068242586495,0,0.0,1,0.25955313743268393,0,0.0,3,0.620929037219989,0.9738111315768319,1
senior,1,0.38088419745413526,1,0.46762027885657875,1,0.38011175209674053,1,0.13289971145049284,0,0.0,1,0.502687134384487,5,1.8642030742424343,0.6222366355917727,1
child,0,0.0,0,0.0,0,0.0,0,0.0,1,0.40757109238350386,1,0.028551800547933714,2,0.4361228929314376,0.8323253428199032,1
child,1,0.30926484167015056,0,0.0,0,0.0,1,0.2385675952287435,0,0.0,0,0.0,2,0.547832436898894,0.7501563934763812,1
child,0,0.0,1,0.6189122644586049,1,0.7246817586424966,1,0.14607646311915912,1,0.07933444882423246,1,0.6408370325734039,5,2.209841967617897,0.580381066579236,1
adult,1,0.849152660246981,1,0.128327808009006,1,0.10713226998738767,0,0.0,1,0.4727919528167114,1,0.11689424632769485,5,1.674298937387781,0.8156889521057676,1
